date,code,low,high
2018-03-12,73,378,380
2018-03-12,74,,
2018-03-12,75,360,362
2018-03-12,76,410,412
2018-03-12,77,385,387
2018-03-12,78,,
2018-03-12,79,,
2018-03-12,80,,
2018-03-12,81,315,325
2018-03-12,82,,
2018-03-12,83,715,720
2018-03-12,84,765,770
2018-03-12,85,660,665
2018-03-12,86,680,685
2018-03-12,87,690,695
2018-03-12,88,685,690
2018-03-12,89,1330,1340
2018-03-12,90,860,880
2018-03-12,91,910,930
2018-03-12,92,775,780
2018-03-12,93,770,780
2018-03-12,94,770,775
2018-03-12,95,765,770
2018-03-12,96,,
2018-03-12,97,,
2018-03-12,98,,
2018-03-12,100,,
2018-03-12,101,11.5,12.5
2018-03-12,102,12,13
2018-03-12,103,4.4,4.9
2018-03-12,104,3.75,3.85
2018-03-12,105,3.8,3.9
2018-03-12,106,3.5,3.55
2018-03-12,107,2.43,2.45
2018-03-12,108,274,276
2018-03-12,109,238,240
2018-03-12,110,358,388
2018-03-12,111,258,260
2018-03-12,112,,
2018-03-12,113,,
2018-03-12,114,214,215
2018-03-12,115,155,157
2018-03-12,116,,
2018-03-12,117,428,431
2018-03-12,118,380,381
2018-03-12,119,,
2018-03-12,120,382,383
2018-03-12,121,488,489
2018-03-12,122,390,392
2018-03-12,123,,
2018-03-12,124,390,391
2018-03-12,125,,
2018-03-12,126,,
2018-03-12,127,224,229
2018-03-12,128,217,222
2018-03-12,129,243,248
2018-03-12,130,200,207
2018-03-12,131,1560,1565
2018-03-12,132,595,600
2018-03-12,133,570,575
2018-03-12,134,640,645
2018-03-12,176,5,6
2018-03-12,177,9,10
2018-03-12,181,4.45,4.5
2018-03-12,182,4.65,4.7
2018-03-12,183,4.7,4.85
2018-03-12,184,5.4,5.6
2018-03-12,185,6.5,6.6
2018-03-12,186,8.3,8.6
2018-03-12,187,285,300
2018-03-12,188,280,300
2018-03-12,189,80,90
2018-03-12,190,2300,2400
2018-03-12,191,5.9,5.9
2018-03-12,192,4.09,4.09
2018-03-12,193,3.63,3.63
2018-03-12,194,2.96,2.96
2018-03-12,195,2.49,2.49
2018-03-12,196,2.03,2.03
2018-03-12,197,1.5,1.5
2018-03-12,198,1.58,1.58
2018-03-12,199,1.52,1.52
2018-03-12,202,,
2018-03-12,203,,
2018-03-12,204,,
2018-03-12,205,,
2018-03-12,206,,
2018-03-12,207,,
2018-03-12,208,,
2018-03-12,209,,
2018-03-12,210,0.6,0.8
2018-03-12,211,0.2,0.25
2018-03-12,212,0.25,0.27
2018-03-12,213,,
2018-03-12,214,,
2018-03-12,215,,
2018-03-12,216,,
2018-03-12,217,,
2018-03-12,218,,
2018-03-12,219,,
2018-03-12,220,,
2018-03-12,221,,
2018-03-12,222,,
2018-03-12,223,,
2018-03-12,224,,
2018-03-12,225,1.3,1.5
2018-03-12,226,,
2018-03-12,227,,
2018-03-12,228,,
2018-03-12,229,0.4,0.5
2018-03-12,230,,
2018-03-12,231,,
2018-03-12,232,,
2018-03-12,233,,
2018-03-12,234,0.2,0.22
2018-03-12,235,,
2018-03-12,236,,
2018-03-12,237,,
2018-03-12,238,,
2018-03-12,239,,
2018-03-12,240,,
2018-03-12,241,,
2018-03-12,242,,
2018-03-12,243,,
2018-03-12,244,,
2018-03-12,245,,
2018-03-12,246,0.45,0.55
2018-03-12,247,1.5,1.6
2018-03-12,248,,
2018-03-12,249,1.1,1.3
2018-03-12,250,,
2018-03-12,251,,
2018-03-12,252,,
2018-03-12,253,0.7,0.75
2018-03-12,254,,
2018-03-12,255,,
2018-03-12,256,,
2018-03-12,257,,
2018-03-12,258,,
2018-03-12,259,,
2018-03-12,260,,
2018-03-12,261,,
2018-03-12,262,,
2018-03-12,263,,
2018-03-12,264,,
2018-03-12,265,,
2018-03-12,266,,
2018-03-12,267,,
2018-03-12,268,,
2018-03-12,269,,
2018-03-12,270,,
2018-03-12,271,,
2018-03-12,272,,
2018-03-12,273,,
2018-03-12,274,,
2018-03-12,275,,
2018-03-12,276,,
2018-03-12,277,,
2018-03-12,278,,
2018-03-12,279,,
2018-03-12,280,,
2018-03-12,281,,
2018-03-12,282,,
2018-03-12,283,,
2018-03-12,284,,
2018-03-12,285,,
2018-03-12,286,,
2018-03-12,287,,
2018-03-12,288,,
2018-03-12,289,,
2018-03-12,290,,
2018-03-12,291,,
2018-03-12,292,,
2018-03-12,293,,
2018-03-12,294,,
2018-03-12,295,,
2018-03-12,296,,
2018-03-12,297,0.6,0.7
2018-03-12,298,,
2018-03-12,299,,
2018-03-12,300,,
2018-03-12,301,,
2018-03-12,302,,
2018-03-12,303,,
2018-03-12,304,,
2018-03-12,305,,
2018-03-12,306,,
2018-03-12,307,,
2018-03-12,308,,
2018-03-12,309,,
2018-03-12,310,,
2018-03-12,311,,
2018-03-12,312,,
2018-03-12,313,,
2018-03-12,314,,
2018-03-12,315,,
2018-03-12,316,,
2018-03-12,317,,
2018-03-12,318,,
2018-03-12,319,,
2018-03-12,320,,
2018-03-12,321,,
2018-03-12,322,,
2018-03-12,323,,
2018-03-12,670,,
2018-03-12,671,,
2018-03-12,672,245,247
2018-03-12,673,,
2018-03-12,679,8,8.5
2018-03-12,680,8,9
2018-03-12,683,3.5,3.9
2018-03-12,684,3.6,4
2018-03-12,685,,
2018-03-12,688,1.2,1.25
2018-03-12,689,1.25,1.35
2018-03-12,690,1.4,1.45
2018-03-12,691,2.3,2.6
2018-03-12,692,2.3,2.65
2018-03-12,693,2.6,2.8
2018-03-12,694,2.6,2.9
2018-03-12,695,7.3,7.8
2018-03-12,696,1,1.1
2018-03-12,697,,
2018-03-12,698,0.9,0.95
2018-03-12,699,0.9,0.95
2018-03-12,700,1.4,1.5
2018-03-12,701,1.2,1.4
2018-03-12,702,,
2018-03-12,703,1.5,1.55
2018-03-12,704,3.5,3.8
2018-03-12,705,7.5,8.2
2018-03-12,706,1.3,1.5
2018-03-12,707,7,7.7
2018-03-12,708,1.1,1.2
2018-03-12,709,,
2018-03-12,710,7,7.7
2018-03-12,711,7.5,8.2
2018-03-12,712,1.1,1.2
2018-03-12,714,,
2018-03-12,715,6.7,7.2
2018-03-12,727,,
2018-03-12,728,1.2,1.3
2018-03-12,729,0.9,1
2018-03-12,731,4.95,5.05
2018-03-12,732,6.05,6.15
2018-03-12,733,6.7,6.9
2018-03-12,734,7.1,7.3
2018-03-12,735,8,9
2018-03-12,736,8,8.5
2018-03-12,737,3.4,3.8
2018-03-12,738,3.5,3.9
2018-03-15,4,186,187
2018-03-15,7,263,265
2018-03-15,8,262,264
2018-03-15,9,185,186
2018-03-15,10,187,188
2018-03-15,12,200,202
2018-03-15,14,167,168
2018-03-15,15,178.5,179.5
2018-03-15,16,171.5,172.5
2018-03-15,21,181,183
2018-03-15,22,186,187
2018-03-15,23,400,405
2018-03-15,24,394,399
2018-03-15,25,249,251
2018-03-15,26,244,247
2018-03-15,27,465,466
2018-03-15,28,461,463
2018-03-15,29,447,448
2018-03-15,30,167,169
2018-03-15,31,171,173
2018-03-15,32,139,141
2018-03-15,33,172,174
2018-03-15,34,143,145
2018-03-15,35,180,182
2018-03-15,36,151,153
2018-03-15,37,141.5,142.5
2018-03-15,38,141.5,142.5
2018-03-15,39,273,274
2018-03-15,40,153,155
2018-03-15,42,157.5,158.5
2018-03-15,43,157.5,158.5
2018-03-15,47,205,206
2018-03-15,48,134,136
2018-03-15,50,255,325
2018-03-15,51,330,380
2018-03-15,53,755,795
2018-03-15,54,890,940
2018-03-15,55,280,320
2018-03-15,56,225,235
2018-03-15,58,115,120
2018-03-15,63,205,210
2018-03-15,67,210,215
2018-03-15,71,112.5,117.5
2018-03-15,73,380.5,382.5
2018-03-15,75,362.5,364.5
2018-03-15,76,412.5,414.5
2018-03-15,77,386.5,388.5
2018-03-15,81,315,325
2018-03-15,83,720,725
2018-03-15,84,765,770
2018-03-15,85,660,665
2018-03-15,86,680,685
2018-03-15,87,690,695
2018-03-15,88,687.5,692.5
2018-03-15,89,1330,1340
2018-03-15,90,865,885
2018-03-15,91,910,930
2018-03-15,92,775,780
2018-03-15,93,770,780
2018-03-15,94,770,775
2018-03-15,95,767.5,772.5
2018-03-15,101,11.5,12.5
2018-03-15,102,12,13
2018-03-15,103,4.4,4.9
2018-03-15,104,3.75,3.85
2018-03-15,105,3.8,3.9
2018-03-15,106,3.5,3.55
2018-03-15,107,2.43,2.45
2018-03-15,108,274,276
2018-03-15,109,238,240
2018-03-15,110,358,388
2018-03-15,111,256.5,258.5
2018-03-15,114,211.5,212.5
2018-03-15,115,154,156
2018-03-15,117,436.5,439.5
2018-03-15,118,387,388
2018-03-15,120,389,390
2018-03-15,121,497,498
2018-03-15,122,396.5,398.5
2018-03-15,124,397,398
2018-03-15,127,224,229
2018-03-15,128,217,222
2018-03-15,129,243,248
2018-03-15,130,200,207
2018-03-15,131,1555,1560
2018-03-15,132,600,605
2018-03-15,133,575,580
2018-03-15,134,645,650
2018-03-15,176,5,6
2018-03-15,177,9,10
2018-03-15,181,4.45,4.5
2018-03-15,182,4.65,4.7
2018-03-15,183,4.7,4.85
2018-03-15,184,5.4,5.6
2018-03-15,185,6.5,6.6
2018-03-15,186,8.3,8.6
2018-03-15,187,280,295
2018-03-15,188,270,290
2018-03-15,189,80,90
2018-03-15,190,2325,2425
2018-03-15,191,5.86,5.86
2018-03-15,192,4.05,4.05
2018-03-15,193,3.6,3.6
2018-03-15,194,2.94,2.94
2018-03-15,195,2.46,2.46
2018-03-15,196,2.01,2.01
2018-03-15,197,1.5,1.5
2018-03-15,198,1.58,1.58
2018-03-15,199,1.52,1.52
2018-03-15,210,0.6,0.8
2018-03-15,211,0.2,0.25
2018-03-15,212,0.23,0.26
2018-03-15,225,1.3,1.5
2018-03-15,229,0.4,0.5
2018-03-15,234,0.2,0.22
2018-03-15,246,0.45,0.55
2018-03-15,247,1.4,1.5
2018-03-15,249,1.05,1.25
2018-03-15,253,0.7,0.75
2018-03-15,256,0.8,0.9
2018-03-15,297,0.6,0.7
2018-03-15,328,0.33,0.39
2018-03-15,329,0.17,0.22
2018-03-15,331,0.32,0.35
2018-03-15,333,2.6,2.64
2018-03-15,335,2.48,2.52
2018-03-15,341,2.67,2.71
2018-03-15,342,2.98,3.02
2018-03-15,344,15.3,15.3
2018-03-15,345,12.9,12.9
2018-03-15,346,11.8,11.8
2018-03-15,347,10,10
2018-03-15,350,2.27,2.38
2018-03-15,351,2.23,2.33
2018-03-15,352,4.18,4.28
2018-03-15,353,4.88,4.97
2018-03-15,356,1.83,1.92
2018-03-15,357,1.83,1.92
2018-03-15,358,3.8,3.9
2018-03-15,361,4.5,4.6
2018-03-15,362,5.4,5.5
2018-03-15,363,4.95,5.05
2018-03-15,364,2.17,2.27
2018-03-15,365,1.5,1.6
2018-03-15,366,5.3,5.4
2018-03-15,367,2.5,2.6
2018-03-15,368,1.3,1.4
2018-03-15,369,5.3,5.4
2018-03-15,370,2.4,2.5
2018-03-15,371,1.3,1.4
2018-03-15,372,4.6,4.7
2018-03-15,672,242.5,244.5
2018-03-15,674,1.15,1.17
2018-03-15,675,1.37,1.39
2018-03-15,676,2.23,2.33
2018-03-15,677,1.83,1.92
2018-03-15,678,2.2,2.3
2018-03-15,679,8,8.5
2018-03-15,680,8,9
2018-03-15,683,3.5,3.9
2018-03-15,684,3.6,4
2018-03-15,688,1.2,1.25
2018-03-15,689,1.25,1.35
2018-03-15,690,1.4,1.45
2018-03-15,691,2.3,2.6
2018-03-15,692,2.3,2.65
2018-03-15,693,2.6,2.8
2018-03-15,694,2.6,2.9
2018-03-15,695,7.3,7.8
2018-03-15,696,1,1.1
2018-03-15,698,0.9,0.95
2018-03-15,699,0.9,0.95
2018-03-15,700,1.4,1.5
2018-03-15,701,1.2,1.4
2018-03-15,703,1.5,1.55
2018-03-15,704,3.5,3.8
2018-03-15,705,7.5,8.2
2018-03-15,706,1.3,1.5
2018-03-15,707,7,7.7
2018-03-15,708,1.1,1.2
2018-03-15,710,7,7.7
2018-03-15,711,7.5,8.2
2018-03-15,712,1.1,1.2
2018-03-15,715,6.7,7.2
2018-03-15,716,17.9,17.9
2018-03-15,717,15.5,15.5
2018-03-15,718,14.5,14.5
2018-03-15,719,12.1,12.1
2018-03-15,729,0.9,1
2018-03-15,731,4.95,5.05
2018-03-15,732,6.05,6.15
2018-03-15,733,6.7,6.9
2018-03-15,734,7.1,7.3
2018-03-15,735,8,9
2018-03-15,736,8,8.5
2018-03-15,737,3.4,3.8
2018-03-15,738,3.5,3.9
2018-03-16,328,0.33,0.39
2018-03-16,329,0.19,0.23
2018-03-16,331,0.33,0.37
2018-03-16,332,,
2018-03-16,333,2.6,2.64
2018-03-16,335,2.5,2.54
2018-03-16,336,,
2018-03-16,337,,
2018-03-16,340,,
2018-03-16,341,2.7,2.74
2018-03-16,342,3,3.04
2018-03-16,344,15.3,15.3
2018-03-16,345,12.9,12.9
2018-03-16,346,11.8,11.8
2018-03-16,347,10,10
2018-03-16,350,2.3,2.4
2018-03-16,351,2.25,2.35
2018-03-16,352,4.2,4.3
2018-03-16,353,4.9,5
2018-03-16,356,1.85,1.95
2018-03-16,357,1.85,1.95
2018-03-16,358,3.85,3.95
2018-03-16,361,4.5,4.6
2018-03-16,362,5.4,5.5
2018-03-16,363,5,5.1
2018-03-16,364,2.2,2.3
2018-03-16,365,1.5,1.6
2018-03-16,366,5.3,5.4
2018-03-16,367,2.5,2.6
2018-03-16,368,1.3,1.4
2018-03-16,369,5.3,5.4
2018-03-16,370,2.4,2.5
2018-03-16,371,1.3,1.4
2018-03-16,372,4.9,5
2018-03-16,674,1.16,1.18
2018-03-16,675,1.37,1.39
2018-03-16,676,2.25,2.35
2018-03-16,677,1.85,1.95
2018-03-16,678,2.2,2.3
2018-03-16,716,17.9,17.9
2018-03-16,717,15.5,15.5
2018-03-16,718,14.5,14.5
2018-03-16,719,12.1,12.1
2018-03-19,2,,
2018-03-19,3,,
2018-03-19,4,186,187
2018-03-19,5,,
2018-03-19,6,,
2018-03-19,7,263,265
2018-03-19,8,262,264
2018-03-19,9,185,186
2018-03-19,10,187,188
2018-03-19,11,,
2018-03-19,12,200,202
2018-03-19,13,,
2018-03-19,14,170,171
2018-03-19,15,181,182
2018-03-19,16,174,175
2018-03-19,17,,
2018-03-19,18,,
2018-03-19,19,,
2018-03-19,20,,
2018-03-19,21,183,185
2018-03-19,22,186,187
2018-03-19,23,400,405
2018-03-19,24,394,399
2018-03-19,25,249,251
2018-03-19,26,244,247
2018-03-19,27,465,466
2018-03-19,28,461,463
2018-03-19,29,447,448
2018-03-19,30,170,172
2018-03-19,31,174,176
2018-03-19,32,142,144
2018-03-19,33,175,177
2018-03-19,34,146,148
2018-03-19,35,187,189
2018-03-19,36,158,160
2018-03-19,37,149,150
2018-03-19,38,149,150
2018-03-19,39,274,275
2018-03-19,40,155,157
2018-03-19,41,,
2018-03-19,42,158,159
2018-03-19,43,158,159
2018-03-19,44,,
2018-03-19,45,,
2018-03-19,46,,
2018-03-19,47,205,206
2018-03-19,48,136,138
2018-03-19,50,250,320
2018-03-19,51,330,380
2018-03-19,53,750,790
2018-03-19,54,890,940
2018-03-19,55,285,325
2018-03-19,56,225,235
2018-03-19,58,115,120
2018-03-19,61,,
2018-03-19,62,,
2018-03-19,63,205,210
2018-03-19,64,,
2018-03-19,65,,
2018-03-19,66,,
2018-03-19,67,210,215
2018-03-19,68,,
2018-03-19,69,,
2018-03-19,70,,
2018-03-19,71,115,120
2018-03-19,73,376,378
2018-03-19,74,,
2018-03-19,75,360,361
2018-03-19,76,405,407
2018-03-19,77,380,382
2018-03-19,78,,
2018-03-19,79,,
2018-03-19,80,,
2018-03-19,81,315,325
2018-03-19,82,,
2018-03-19,83,715,720
2018-03-19,84,765,770
2018-03-19,85,660,665
2018-03-19,86,660,665
2018-03-19,87,700,705
2018-03-19,88,695,700
2018-03-19,89,1320,1330
2018-03-19,90,860,880
2018-03-19,91,910,930
2018-03-19,92,775,780
2018-03-19,93,770,780
2018-03-19,94,780,785
2018-03-19,95,775,780
2018-03-19,96,,
2018-03-19,97,,
2018-03-19,98,,
2018-03-19,100,,
2018-03-19,101,11.5,12.5
2018-03-19,102,12,13
2018-03-19,103,4.4,4.7
2018-03-19,104,3.6,3.7
2018-03-19,105,3.7,3.8
2018-03-19,106,3.25,3.3
2018-03-19,107,2.38,2.4
2018-03-19,108,274,276
2018-03-19,109,238,240
2018-03-19,110,353,385
2018-03-19,111,263,265
2018-03-19,112,,
2018-03-19,113,,
2018-03-19,114,211,212
2018-03-19,115,155,157
2018-03-19,116,,
2018-03-19,117,425,428
2018-03-19,118,378,379
2018-03-19,119,,
2018-03-19,120,387,388
2018-03-19,121,485,486
2018-03-19,122,388,395
2018-03-19,123,,
2018-03-19,124,395,396
2018-03-19,125,,
2018-03-19,126,,
2018-03-19,127,224,229
2018-03-19,128,217,222
2018-03-19,129,243,248
2018-03-19,130,200,207
2018-03-19,131,1570,1575
2018-03-19,132,585,590
2018-03-19,133,560,565
2018-03-19,134,630,635
2018-03-19,176,5,6
2018-03-19,177,9,10
2018-03-19,181,4.45,4.5
2018-03-19,182,4.65,4.7
2018-03-19,183,4.7,4.85
2018-03-19,184,5.4,5.6
2018-03-19,185,6.5,6.6
2018-03-19,186,8.3,8.6
2018-03-19,187,295,310
2018-03-19,188,285,305
2018-03-19,189,80,90
2018-03-19,190,2300,2400
2018-03-19,191,5.97,5.97
2018-03-19,192,4.16,4.16
2018-03-19,193,3.69,3.69
2018-03-19,194,3.01,3.01
2018-03-19,195,2.53,2.53
2018-03-19,196,2.07,2.07
2018-03-19,197,1.5,1.5
2018-03-19,198,1.58,1.58
2018-03-19,199,1.52,1.52
2018-03-19,202,,
2018-03-19,203,,
2018-03-19,204,2.5,2.7
2018-03-19,205,3.5,4
2018-03-19,206,,
2018-03-19,207,,
2018-03-19,208,,
2018-03-19,209,,
2018-03-19,210,0.9,1
2018-03-19,211,0.2,0.25
2018-03-19,212,0.26,0.3
2018-03-19,213,,
2018-03-19,214,,
2018-03-19,215,,
2018-03-19,216,,
2018-03-19,217,,
2018-03-19,218,,
2018-03-19,219,,
2018-03-19,220,,
2018-03-19,221,,
2018-03-19,222,,
2018-03-19,223,,
2018-03-19,224,,
2018-03-19,225,1.3,1.5
2018-03-19,226,,
2018-03-19,227,,
2018-03-19,228,,
2018-03-19,229,0.4,0.5
2018-03-19,230,,
2018-03-19,231,,
2018-03-19,232,,
2018-03-19,233,,
2018-03-19,234,0.2,0.22
2018-03-19,235,,
2018-03-19,236,,
2018-03-19,237,,
2018-03-19,238,,
2018-03-19,239,,
2018-03-19,240,,
2018-03-19,241,,
2018-03-19,242,,
2018-03-19,243,,
2018-03-19,244,,
2018-03-19,245,,
2018-03-19,246,0.45,0.55
2018-03-19,247,1.5,1.6
2018-03-19,248,,
2018-03-19,249,1.1,1.3
2018-03-19,250,,
2018-03-19,251,,
2018-03-19,252,,
2018-03-19,253,0.7,0.75
2018-03-19,254,,
2018-03-19,255,,
2018-03-19,256,,
2018-03-19,257,,
2018-03-19,258,,
2018-03-19,259,,
2018-03-19,260,,
2018-03-19,261,,
2018-03-19,262,,
2018-03-19,263,,
2018-03-19,264,,
2018-03-19,265,,
2018-03-19,266,,
2018-03-19,267,,
2018-03-19,268,,
2018-03-19,269,,
2018-03-19,270,,
2018-03-19,271,,
2018-03-19,272,,
2018-03-19,273,,
2018-03-19,274,,
2018-03-19,275,,
2018-03-19,276,,
2018-03-19,277,,
2018-03-19,278,,
2018-03-19,279,,
2018-03-19,280,,
2018-03-19,281,,
2018-03-19,282,,
2018-03-19,283,,
2018-03-19,284,,
2018-03-19,285,,
2018-03-19,286,,
2018-03-19,287,,
2018-03-19,288,,
2018-03-19,289,,
2018-03-19,290,,
2018-03-19,291,,
2018-03-19,292,,
2018-03-19,293,,
2018-03-19,294,,
2018-03-19,295,,
2018-03-19,296,,
2018-03-19,297,0.6,0.7
2018-03-19,298,,
2018-03-19,299,,
2018-03-19,300,,
2018-03-19,301,,
2018-03-19,302,,
2018-03-19,303,,
2018-03-19,304,,
2018-03-19,305,,
2018-03-19,306,,
2018-03-19,307,,
2018-03-19,308,,
2018-03-19,309,,
2018-03-19,310,,
2018-03-19,311,,
2018-03-19,312,,
2018-03-19,313,,
2018-03-19,314,,
2018-03-19,315,,
2018-03-19,316,,
2018-03-19,317,,
2018-03-19,318,,
2018-03-19,319,,
2018-03-19,320,,
2018-03-19,321,,
2018-03-19,322,,
2018-03-19,323,,
2018-03-19,670,,
2018-03-19,671,,
2018-03-19,672,250,252
2018-03-19,673,,
2018-03-19,679,8,8.5
2018-03-19,680,8,9
2018-03-19,683,3.5,3.9
2018-03-19,684,3.6,4
2018-03-19,685,6,6.5
2018-03-19,688,1.2,1.25
2018-03-19,689,1.25,1.35
2018-03-19,690,1.4,1.45
2018-03-19,691,2.3,2.6
2018-03-19,692,2.3,2.65
2018-03-19,693,2.6,2.8
2018-03-19,694,2.6,2.9
2018-03-19,695,7.3,7.8
2018-03-19,696,1,1.1
2018-03-19,697,,
2018-03-19,698,0.9,0.95
2018-03-19,699,0.9,0.95
2018-03-19,700,1.4,1.5
2018-03-19,701,1.2,1.4
2018-03-19,702,,
2018-03-19,703,1.5,1.55
2018-03-19,704,3.5,3.8
2018-03-19,705,7.5,8.2
2018-03-19,706,1.3,1.5
2018-03-19,707,7,7.7
2018-03-19,708,1.1,1.2
2018-03-19,709,,
2018-03-19,710,7,7.7
2018-03-19,711,7.5,8.2
2018-03-19,712,1.1,1.2
2018-03-19,714,,
2018-03-19,715,6.7,7.2
2018-03-19,727,,
2018-03-19,728,1.2,1.3
2018-03-19,729,0.9,1
2018-03-19,731,4.95,5.05
2018-03-19,732,6.05,6.15
2018-03-19,733,6.7,6.9
2018-03-19,734,7.1,7.3
2018-03-19,735,8,9
2018-03-19,736,8,8.5
2018-03-19,737,3.4,3.8
2018-03-19,738,3.5,3.9
2018-03-23,328,0.33,0.39
2018-03-23,329,0.14,0.18
2018-03-23,331,0.24,0.28
2018-03-23,332,,
2018-03-23,333,2.6,2.64
2018-03-23,335,2.5,2.54
2018-03-23,336,,
2018-03-23,337,,
2018-03-23,340,,
2018-03-23,341,2.7,2.74
2018-03-23,342,3,3.04
2018-03-23,344,15.3,15.3
2018-03-23,345,12.9,12.9
2018-03-23,346,11.8,11.8
2018-03-23,347,10,10
2018-03-23,350,2.3,2.4
2018-03-23,351,2.25,2.35
2018-03-23,352,4.2,4.3
2018-03-23,353,4.9,5
2018-03-23,356,1.75,1.85
2018-03-23,357,1.75,1.85
2018-03-23,358,3.85,3.95
2018-03-23,361,4.5,4.6
2018-03-23,362,5.4,5.5
2018-03-23,363,5,5.1
2018-03-23,364,2.2,2.3
2018-03-23,365,1.5,1.6
2018-03-23,366,5.3,5.4
2018-03-23,367,2.5,2.6
2018-03-23,368,1.3,1.4
2018-03-23,369,5.3,5.4
2018-03-23,370,2.4,2.5
2018-03-23,371,1.3,1.4
2018-03-23,372,5,5.1
2018-03-23,674,1.16,1.18
2018-03-23,675,1.37,1.39
2018-03-23,676,2.25,2.35
2018-03-23,677,1.75,1.85
2018-03-23,678,2.2,2.3
2018-03-23,716,17.9,17.9
2018-03-23,717,15.5,15.5
2018-03-23,718,14.5,14.5
2018-03-23,719,12.1,12.1
2018-03-26,2,,
2018-03-26,3,,
2018-03-26,4,186,187
2018-03-26,5,,
2018-03-26,6,,
2018-03-26,7,258,260
2018-03-26,8,257,259
2018-03-26,9,185,186
2018-03-26,10,187,188
2018-03-26,11,,
2018-03-26,12,200,202
2018-03-26,13,,
2018-03-26,14,170,171
2018-03-26,15,182,183
2018-03-26,16,174,175
2018-03-26,17,,
2018-03-26,18,,
2018-03-26,19,,
2018-03-26,20,,
2018-03-26,21,183,185
2018-03-26,22,186,187
2018-03-26,23,400,405
2018-03-26,24,394,399
2018-03-26,25,249,251
2018-03-26,26,244,247
2018-03-26,27,465,466
2018-03-26,28,461,463
2018-03-26,29,447,448
2018-03-26,30,174,176
2018-03-26,31,178,180
2018-03-26,32,146,148
2018-03-26,33,179,181
2018-03-26,34,150,152
2018-03-26,35,192,194
2018-03-26,36,163,165
2018-03-26,37,154,155
2018-03-26,38,154,155
2018-03-26,39,274,275
2018-03-26,40,155,157
2018-03-26,41,,
2018-03-26,42,158,159
2018-03-26,43,158,159
2018-03-26,44,,
2018-03-26,45,,
2018-03-26,46,,
2018-03-26,47,205,206
2018-03-26,48,136,138
2018-03-26,50,250,320
2018-03-26,51,330,380
2018-03-26,53,750,790
2018-03-26,54,890,940
2018-03-26,55,285,325
2018-03-26,56,225,235
2018-03-26,58,115,120
2018-03-26,61,,
2018-03-26,62,,
2018-03-26,63,210,215
2018-03-26,64,,
2018-03-26,65,,
2018-03-26,66,,
2018-03-26,67,215,220
2018-03-26,68,,
2018-03-26,69,,
2018-03-26,70,,
2018-03-26,71,120,125
2018-03-26,73,376,378
2018-03-26,74,,
2018-03-26,75,360,361
2018-03-26,76,405,407
2018-03-26,77,380,382
2018-03-26,78,,
2018-03-26,79,,
2018-03-26,80,,
2018-03-26,81,315,325
2018-03-26,82,,
2018-03-26,83,715,720
2018-03-26,84,765,770
2018-03-26,85,660,665
2018-03-26,86,650,655
2018-03-26,87,695,700
2018-03-26,88,690,695
2018-03-26,89,1300,1310
2018-03-26,90,860,880
2018-03-26,91,910,930
2018-03-26,92,775,780
2018-03-26,93,760,770
2018-03-26,94,775,780
2018-03-26,95,770,775
2018-03-26,96,,
2018-03-26,97,,
2018-03-26,98,,
2018-03-26,100,,
2018-03-26,101,11.5,12.5
2018-03-26,102,12,13
2018-03-26,103,4.3,4.7
2018-03-26,104,3.6,3.7
2018-03-26,105,3.7,3.8
2018-03-26,106,3.25,3.3
2018-03-26,107,2.38,2.4
2018-03-26,108,274,276
2018-03-26,109,238,240
2018-03-26,110,353,385
2018-03-26,111,263,265
2018-03-26,112,,
2018-03-26,113,,
2018-03-26,114,211,212
2018-03-26,115,150,157
2018-03-26,116,,
2018-03-26,117,435,438
2018-03-26,118,393,394
2018-03-26,119,,
2018-03-26,120,395,396
2018-03-26,121,495,496
2018-03-26,122,400,405
2018-03-26,123,,
2018-03-26,124,402,403
2018-03-26,125,,
2018-03-26,126,,
2018-03-26,127,224,229
2018-03-26,128,217,222
2018-03-26,129,243,248
2018-03-26,130,200,207
2018-03-26,131,1580,1585
2018-03-26,132,575,580
2018-03-26,133,550,555
2018-03-26,134,620,625
2018-03-26,176,5,6
2018-03-26,177,9,10
2018-03-26,181,4.4,4.45
2018-03-26,182,4.65,4.7
2018-03-26,183,4.7,4.85
2018-03-26,184,5.4,5.6
2018-03-26,185,6.5,6.6
2018-03-26,186,8.3,8.6
2018-03-26,187,295,305
2018-03-26,188,280,290
2018-03-26,189,80,90
2018-03-26,190,2150,2250
2018-03-26,191,6.01,6.01
2018-03-26,192,4.22,4.22
2018-03-26,193,3.74,3.74
2018-03-26,194,3.06,3.06
2018-03-26,195,2.58,2.58
2018-03-26,196,2.1,2.1
2018-03-26,197,1.5,1.5
2018-03-26,198,1.58,1.58
2018-03-26,199,1.52,1.52
2018-03-26,202,,
2018-03-26,203,,
2018-03-26,204,2.5,2.7
2018-03-26,205,3.5,4
2018-03-26,206,,
2018-03-26,207,,
2018-03-26,208,,
2018-03-26,209,,
2018-03-26,210,0.9,1
2018-03-26,211,0.2,0.25
2018-03-26,212,0.26,0.3
2018-03-26,213,,
2018-03-26,214,,
2018-03-26,215,,
2018-03-26,216,,
2018-03-26,217,,
2018-03-26,218,,
2018-03-26,219,,
2018-03-26,220,,
2018-03-26,221,,
2018-03-26,222,,
2018-03-26,223,,
2018-03-26,224,,
2018-03-26,225,1.3,1.5
2018-03-26,226,,
